2020-02-08 17:13:10 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2020-02-08 17:13:10 INFO  DriverManagerConnectionProviderImpl:249 - HHH000115: Hibernate connection pool size: 10 (min=1)
2020-02-08 17:13:13 INFO  Dialect:172 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2020-02-08 17:14:01 INFO  Version:46 - HHH000412: Hibernate Core {5.4.10.Final}
2020-02-08 17:14:02 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-02-08 17:14:02 WARN  pooling:72 - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2020-02-08 17:14:02 INFO  pooling:115 - HHH10001005: using driver [null] at URL [jdbc:postgresql://palkrom-db.cqdncewen1wb.us-east-2.rds.amazonaws.com:5432/proj2]
2020-02-08 17:14:02 INFO  pooling:124 - HHH10001001: Connection properties: {user=jdbc_user, password=****, format_sql=true, show_sql=true, driver.class=org.postgresql.Driver}
2020-02-08 17:14:02 INFO  pooling:129 - HHH10001003: Autocommit mode: false
2020-02-08 17:14:02 INFO  DriverManagerConnectionProviderImpl:249 - HHH000115: Hibernate connection pool size: 10 (min=1)
2020-02-08 17:14:04 INFO  Dialect:172 - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2020-02-08 17:14:12 INFO  Version:21 - HV000001: Hibernate Validator 6.1.0.Final
2020-02-08 17:14:12 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.Comment (class must be instantiated by Interceptor)
2020-02-08 17:14:12 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.Post (class must be instantiated by Interceptor)
2020-02-08 17:14:13 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.Profile (class must be instantiated by Interceptor)
2020-02-08 17:14:13 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.User (class must be instantiated by Interceptor)
2020-02-08 17:14:13 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.LikeType (class must be instantiated by Interceptor)
2020-02-08 17:14:13 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.Category (class must be instantiated by Interceptor)
2020-02-08 17:14:13 INFO  PojoInstantiator:47 - HHH000182: No default (no-argument) constructor for class: com.model.Like (class must be instantiated by Interceptor)
2020-02-08 17:14:13 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@3f4cd155] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-02-08 17:14:13 WARN  ExceptionHandlerLoggedImpl:27 - GenerationTarget encountered exception accepting command : Error executing DDL "alter table public.comments drop constraint FK4uuqaqdp01yavqo8kyxp8hs12" via JDBC Statement
org.hibernate.tool.schema.spi.CommandAcceptanceException: Error executing DDL "alter table public.comments drop constraint FK4uuqaqdp01yavqo8kyxp8hs12" via JDBC Statement
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:67)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.applySqlString(SchemaDropperImpl.java:375)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.applySqlStrings(SchemaDropperImpl.java:359)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.applyConstraintDropping(SchemaDropperImpl.java:331)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.dropFromMetadata(SchemaDropperImpl.java:230)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.performDrop(SchemaDropperImpl.java:154)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.doDrop(SchemaDropperImpl.java:126)
	at org.hibernate.tool.schema.internal.SchemaDropperImpl.doDrop(SchemaDropperImpl.java:112)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.performDatabaseAction(SchemaManagementToolCoordinator.java:145)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.process(SchemaManagementToolCoordinator.java:73)
	at org.hibernate.internal.SessionFactoryImpl.<init>(SessionFactoryImpl.java:320)
	at org.hibernate.boot.internal.SessionFactoryBuilderImpl.build(SessionFactoryBuilderImpl.java:462)
	at org.hibernate.cfg.Configuration.buildSessionFactory(Configuration.java:708)
	at org.hibernate.cfg.Configuration.buildSessionFactory(Configuration.java:724)
	at com.util.HibernateUtil.buildSessionFactory(HibernateUtil.java:17)
	at com.util.HibernateUtil.getSessionFactory(HibernateUtil.java:23)
	at com.dao.CategoryDao.<init>(CategoryDao.java:18)
	at com.service.CategoryService.insert(CategoryService.java:9)
	at com.driver.Driver.main(Driver.java:12)
Caused by: org.postgresql.util.PSQLException: ERROR: relation "public.comments" does not exist
	at org.postgresql.core.v3.QueryExecutorImpl.receiveErrorResponse(QueryExecutorImpl.java:2497)
	at org.postgresql.core.v3.QueryExecutorImpl.processResults(QueryExecutorImpl.java:2233)
	at org.postgresql.core.v3.QueryExecutorImpl.execute(QueryExecutorImpl.java:310)
	at org.postgresql.jdbc.PgStatement.executeInternal(PgStatement.java:446)
	at org.postgresql.jdbc.PgStatement.execute(PgStatement.java:370)
